"";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"ASV851";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV852";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV853";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV854";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV855";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV856";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Monoglobus";NA
"ASV857";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Oscillibacter";NA
"ASV858";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV859";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV860";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV861";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV862";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV863";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV864";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV865";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV866";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV867";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV868";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV869";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV870";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV871";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV872";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";NA
"ASV873";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV874";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Harryflintia";NA
"ASV875";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Jeotgalicoccus";NA
"ASV876";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV877";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Oscillibacter";NA
"ASV878";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Enteroscipio";NA
"ASV879";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV880";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV881";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV882";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Butyricicoccus";NA
"ASV883";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV884";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV885";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV886";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";NA;NA
"ASV887";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Harryflintia";NA
"ASV888";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV889";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV890";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV891";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV892";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV893";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV894";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV895";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Dorea";NA
"ASV896";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV897";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA
"ASV898";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV899";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV900";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV901";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV902";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV903";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV904";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV905";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Jeotgalicoccus";NA
"ASV906";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";NA;NA
"ASV907";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV908";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV909";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV910";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV911";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV912";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Mediterraneibacter";NA
"ASV913";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV914";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV915";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV916";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV917";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia";NA
"ASV918";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV919";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV920";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV921";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV922";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV923";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV924";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV925";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV926";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV927";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV928";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV929";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV930";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";NA;NA;NA
"ASV931";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV932";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV933";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV934";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV935";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV936";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV937";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV938";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV939";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV940";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV941";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV942";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV943";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV944";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV945";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV946";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV947";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV948";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Jeotgalicoccus";NA
"ASV949";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV950";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV951";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";NA;NA
"ASV952";"Bacteria";"Candidatus_Saccharibacteria";NA;NA;NA;NA;NA
"ASV953";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV954";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV955";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV956";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Stomatobaculum";NA
"ASV957";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV958";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV959";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV960";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Dysosmobacter";NA
"ASV961";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV962";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV963";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV964";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";NA
"ASV965";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV966";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";NA;NA
"ASV967";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Raoultibacter";NA
"ASV968";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV969";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV970";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV971";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Clostridium_IV";NA
"ASV972";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV973";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV974";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV975";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";NA;NA
"ASV976";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV977";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV978";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV979";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV980";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV981";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV982";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV983";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV984";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV985";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Agathobaculum";NA
"ASV986";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV987";"Bacteria";"Actinobacteria";"Actinobacteria";"Mycobacteriales";"Corynebacteriaceae";"Corynebacterium";"amycolatum"
"ASV988";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV989";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV990";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV991";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV992";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV993";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV994";"Bacteria";"Actinobacteria";"Actinobacteria";"Mycobacteriales";NA;NA;NA
"ASV995";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Dysosmobacter";NA
"ASV996";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV997";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Jeotgalicoccus";NA
"ASV998";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV999";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1000";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV1001";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1002";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto";NA
"ASV1003";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV1004";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1005";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1006";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Clostridium_IV";"leptum"
"ASV1007";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1008";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Anaerocolumna";NA
"ASV1009";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV1010";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1011";"Bacteria";"Deferribacteres";"Deferribacteres";"Deferribacterales";"Deferribacteraceae";"Mucispirillum";NA
"ASV1012";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV1013";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV1014";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1015";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV1016";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Aerococcaceae";"Aerococcus";NA
"ASV1017";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1018";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1019";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Dorea";NA
"ASV1020";"Bacteria";"Proteobacteria";"Deltaproteobacteria";NA;NA;NA;NA
"ASV1021";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV1022";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";NA
"ASV1023";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV1024";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1025";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1026";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1027";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1028";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Jeotgalicoccus";NA
"ASV1029";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1030";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV1031";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV1032";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1033";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Paramuribaculum";NA
"ASV1034";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1035";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1036";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";NA;NA;NA
"ASV1037";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1038";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1039";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";NA;NA
"ASV1040";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";NA;NA
"ASV1041";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1042";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Butyricicoccus";NA
"ASV1043";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1044";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1045";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV1046";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1047";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";NA;NA
"ASV1048";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1049";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1050";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1051";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1052";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1053";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1054";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1055";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1056";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV1057";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1058";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1059";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Raoultibacter";NA
"ASV1060";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV1061";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1062";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Phocea";NA
"ASV1063";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1064";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";NA
"ASV1065";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1066";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Staphylococcaceae";"Jeotgalicoccus";NA
"ASV1067";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1068";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1069";"Bacteria";"Actinobacteria";"Actinobacteria";"Mycobacteriales";NA;NA;NA
"ASV1070";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1071";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA
"ASV1072";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1073";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1074";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV1075";"Bacteria";NA;NA;NA;NA;NA;NA
"ASV1076";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV1077";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Paludicola";NA
"ASV1078";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV1079";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1080";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1081";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus";NA
"ASV1082";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA
"ASV1083";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1084";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV1085";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1086";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";NA;NA;NA
"ASV1087";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV1088";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV1089";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV1090";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV1091";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1092";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV1093";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;NA
"ASV1094";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Rothia";"mucilaginosa"
